143 1701278645 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278646 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278647 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278648 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278649 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278650 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278651 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278652 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278653 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278654 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278655 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278656 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278657 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278658 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278659 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278660 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278661 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278662 7,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278663 7,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278664 7,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278665 7,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278666 7,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278667 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278668 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278669 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278670 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278671 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278672 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278673 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278674 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278675 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278676 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278677 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278678 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278679 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278680 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278681 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278682 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278683 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278684 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278685 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278686 2,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278697 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278698 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278699 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278700 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278701 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278702 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278703 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278704 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278705 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278706 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278707 7,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278708 7,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278709 7,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278710 7,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278711 7,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278712 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278713 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278714 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278715 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278716 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278717 5,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278718 5,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278719 5,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278720 5,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278721 5,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278722 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278723 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278724 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278725 4,000000 -1,000000 -101,000000 0,000000 0,000000
