offline_datapoint_8 1701257787 6854,997
offline_datapoint_21 1701257789 81698816,000
offline_datapoint_1 1701257787 0,000
offline_datapoint_20 1701257789 10523262976,000
offline_datapoint_7 1701257789 6361862144,000
offline_datapoint_6 1701257787 0,000
offline_datapoint_12 1701257787 2,439
offline_datapoint_24 1701257787 0,650
offline_datapoint_13 1701257787 7929,932
offline_datapoint_18 1701257789 0,000
offline_datapoint_0 1701257787 13584,413
offline_datapoint_16 1701257787 2964,314
offline_datapoint_28 1701257787 0,479
offline_datapoint_17 1701257787 10,659
offline_datapoint_10 1701257787 99,799
offline_datapoint_29 1701257787 3,331
offline_datapoint_22 1701257787 15488,000
offline_datapoint_4 1701257787 0,005
offline_datapoint_11 1701257792 28220,000
offline_datapoint_5 1701257792 5015,000
offline_datapoint_26 1701257792 589180928,000
offline_datapoint_14 1701257792 484007936,000
offline_datapoint_3 1701257792 14324838400,000
offline_datapoint_9 1701257792 81100800,000
offline_datapoint_25 1701257792 698,000
offline_datapoint_19 1701257790 3,001
offline_datapoint_8 1701257790 3661,662
offline_datapoint_21 1701257792 81100800,000
offline_datapoint_1 1701257790 0,667
offline_datapoint_20 1701257792 10522697728,000
offline_datapoint_7 1701257792 6363090944,000
offline_datapoint_6 1701257790 0,000
offline_datapoint_12 1701257790 2,235
offline_datapoint_24 1701257790 1,303
offline_datapoint_13 1701257790 7612,456
offline_datapoint_18 1701257792 0,000
offline_datapoint_0 1701257790 12849,833
offline_datapoint_16 1701257790 2300,044
offline_datapoint_28 1701257790 0,326
offline_datapoint_17 1701257790 6,670
offline_datapoint_10 1701257790 99,824
offline_datapoint_29 1701257790 2,001
offline_datapoint_22 1701257790 15564,800
offline_datapoint_4 1701257790 0,003
offline_datapoint_11 1701257795 28220,000
offline_datapoint_5 1701257795 5009,000
offline_datapoint_26 1701257795 589185024,000
offline_datapoint_14 1701257795 484007936,000
offline_datapoint_3 1701257795 14324887552,000
offline_datapoint_9 1701257795 81235968,000
offline_datapoint_25 1701257795 704,000
offline_datapoint_19 1701257793 13,358
offline_datapoint_8 1701257793 4306,248
offline_datapoint_21 1701257795 81235968,000
offline_datapoint_1 1701257793 1,002
offline_datapoint_20 1701257795 10522460160,000
offline_datapoint_7 1701257795 6362939392,000
offline_datapoint_6 1701257793 0,000
offline_datapoint_12 1701257793 1,302
offline_datapoint_24 1701257793 0,457
offline_datapoint_13 1701257793 7636,035
offline_datapoint_18 1701257795 0,000
offline_datapoint_0 1701257793 12992,213
offline_datapoint_16 1701257793 1505,768
offline_datapoint_28 1701257793 0,592
offline_datapoint_17 1701257793 10,352
offline_datapoint_10 1701257793 99,774
offline_datapoint_29 1701257793 2,004
offline_datapoint_22 1701257793 17441,032
offline_datapoint_4 1701257793 0,006
offline_datapoint_11 1701257798 28220,000
offline_datapoint_5 1701257798 5000,000
offline_datapoint_26 1701257798 589197312,000
offline_datapoint_14 1701257798 484007936,000
offline_datapoint_3 1701257798 14328127488,000
offline_datapoint_9 1701257798 81457152,000
offline_datapoint_25 1701257798 707,000
offline_datapoint_19 1701257796 8,321
offline_datapoint_8 1701257796 5421,183
offline_datapoint_21 1701257798 81457152,000
offline_datapoint_1 1701257796 0,999
offline_datapoint_20 1701257798 10524553216,000
offline_datapoint_7 1701257798 6366314496,000
offline_datapoint_6 1701257796 0,130
offline_datapoint_12 1701257796 2,033
offline_datapoint_24 1701257796 0,975
offline_datapoint_13 1701257796 8052,056
offline_datapoint_18 1701257798 1,000
offline_datapoint_0 1701257796 13640,996
offline_datapoint_16 1701257796 1108,069
offline_datapoint_28 1701257796 0,317
offline_datapoint_17 1701257796 7,323
offline_datapoint_10 1701257796 99,771
offline_datapoint_29 1701257796 0,666
offline_datapoint_22 1701257796 25879,273
offline_datapoint_4 1701257796 0,003
offline_datapoint_11 1701257801 28220,000
offline_datapoint_5 1701257801 5004,000
offline_datapoint_26 1701257801 589209600,000
offline_datapoint_14 1701257801 484007936,000
offline_datapoint_3 1701257801 14328217600,000
offline_datapoint_9 1701257801 81203200,000
offline_datapoint_25 1701257801 696,000
offline_datapoint_19 1701257799 6,020
offline_datapoint_8 1701257799 3676,107
offline_datapoint_21 1701257801 81203200,000
offline_datapoint_1 1701257799 1,338
offline_datapoint_20 1701257801 10526281728,000
offline_datapoint_7 1701257801 6368628736,000
offline_datapoint_6 1701257799 0,000
offline_datapoint_12 1701257799 1,805
offline_datapoint_24 1701257799 0,784
offline_datapoint_13 1701257799 8499,994
offline_datapoint_18 1701257801 0,000
offline_datapoint_0 1701257799 14234,213
offline_datapoint_16 1701257799 1447,768
offline_datapoint_28 1701257799 0,579
offline_datapoint_17 1701257799 52,172
offline_datapoint_10 1701257799 99,575
offline_datapoint_29 1701257799 1,338
offline_datapoint_22 1701257799 12182,974
offline_datapoint_4 1701257799 0,006
offline_datapoint_11 1701257804 28220,000
offline_datapoint_5 1701257804 4999,000
offline_datapoint_26 1701257804 589045760,000
offline_datapoint_14 1701257804 484007936,000
offline_datapoint_3 1701257804 14327136256,000
offline_datapoint_9 1701257804 81293312,000
offline_datapoint_25 1701257804 694,000
offline_datapoint_19 1701257802 2,664
offline_datapoint_8 1701257802 3572,371
offline_datapoint_21 1701257804 81293312,000
offline_datapoint_1 1701257802 0,333
offline_datapoint_20 1701257804 10524217344,000
offline_datapoint_7 1701257804 6367375360,000
offline_datapoint_6 1701257802 0,000
offline_datapoint_12 1701257802 1,998
offline_datapoint_24 1701257802 0,650
offline_datapoint_13 1701257802 7553,954
offline_datapoint_18 1701257804 0,000
offline_datapoint_0 1701257802 12828,770
offline_datapoint_16 1701257802 1526,973
offline_datapoint_28 1701257802 0,598
offline_datapoint_17 1701257802 14,317
offline_datapoint_10 1701257802 99,686
offline_datapoint_29 1701257802 0,666
offline_datapoint_22 1701257802 7810,977
offline_datapoint_4 1701257802 0,006
offline_datapoint_11 1701257807 28220,000
offline_datapoint_5 1701257807 4996,000
offline_datapoint_26 1701257807 589160448,000
offline_datapoint_14 1701257807 484007936,000
offline_datapoint_3 1701257807 14326624256,000
offline_datapoint_9 1701257807 81686528,000
offline_datapoint_25 1701257807 701,000
offline_datapoint_19 1701257805 0,000
offline_datapoint_8 1701257805 5233,311
offline_datapoint_21 1701257807 81686528,000
offline_datapoint_1 1701257805 0,000
offline_datapoint_20 1701257807 10524442624,000
offline_datapoint_7 1701257807 6367318016,000
offline_datapoint_6 1701257805 0,000
offline_datapoint_12 1701257805 1,379
offline_datapoint_24 1701257805 0,456
offline_datapoint_13 1701257805 7434,124
offline_datapoint_18 1701257807 0,000
offline_datapoint_0 1701257805 12671,772
offline_datapoint_16 1701257805 1331,764
offline_datapoint_28 1701257805 0,405
offline_datapoint_17 1701257805 6,672
offline_datapoint_10 1701257805 99,830
offline_datapoint_29 1701257805 1,334
offline_datapoint_22 1701257805 12492,800
offline_datapoint_4 1701257805 0,004
offline_datapoint_11 1701257810 28220,000
offline_datapoint_5 1701257810 4999,000
offline_datapoint_26 1701257810 589185024,000
offline_datapoint_14 1701257810 484016128,000
offline_datapoint_3 1701257810 14327574528,000
offline_datapoint_9 1701257810 82157568,000
offline_datapoint_25 1701257810 695,000
offline_datapoint_19 1701257808 0,332
offline_datapoint_8 1701257808 4569,289
offline_datapoint_21 1701257810 82157568,000
offline_datapoint_1 1701257808 0,332
offline_datapoint_20 1701257810 10526085120,000
offline_datapoint_7 1701257810 6368780288,000
offline_datapoint_6 1701257808 0,130
offline_datapoint_12 1701257808 3,645
offline_datapoint_24 1701257808 1,104
offline_datapoint_13 1701257808 7805,522
offline_datapoint_18 1701257810 0,000
offline_datapoint_0 1701257808 13265,066
offline_datapoint_16 1701257808 1579,056
offline_datapoint_28 1701257808 0,632
offline_datapoint_17 1701257808 10,970
offline_datapoint_10 1701257808 99,682
offline_datapoint_29 1701257808 0,665
offline_datapoint_22 1701257808 23583,030
offline_datapoint_4 1701257808 0,006
offline_datapoint_11 1701257813 28220,000
offline_datapoint_5 1701257813 5020,000
offline_datapoint_26 1701257813 589193216,000
offline_datapoint_14 1701257813 484016128,000
offline_datapoint_3 1701257813 14324555776,000
offline_datapoint_9 1701257813 82378752,000
offline_datapoint_25 1701257813 700,000
offline_datapoint_19 1701257811 37,962
offline_datapoint_8 1701257811 5284,696
offline_datapoint_21 1701257813 82378752,000
offline_datapoint_1 1701257811 3,996
offline_datapoint_20 1701257813 10523316224,000
offline_datapoint_7 1701257813 6359289856,000
offline_datapoint_6 1701257811 0,130
offline_datapoint_12 1701257811 1,725
offline_datapoint_24 1701257811 0,650
offline_datapoint_13 1701257811 7763,208
offline_datapoint_18 1701257813 0,000
offline_datapoint_0 1701257811 13309,308
offline_datapoint_16 1701257811 1365,962
offline_datapoint_28 1701257811 0,594
offline_datapoint_17 1701257811 9,990
offline_datapoint_10 1701257811 99,688
offline_datapoint_29 1701257811 0,666
offline_datapoint_22 1701257811 22835,200
offline_datapoint_4 1701257811 0,006
offline_datapoint_11 1701257816 28220,000
offline_datapoint_5 1701257816 5019,000
offline_datapoint_26 1701257816 589230080,000
offline_datapoint_14 1701257816 484016128,000
offline_datapoint_3 1701257816 14325248000,000
offline_datapoint_9 1701257816 82739200,000
offline_datapoint_25 1701257816 701,000
offline_datapoint_19 1701257814 24,067
offline_datapoint_8 1701257814 3659,532
offline_datapoint_21 1701257816 82739200,000
offline_datapoint_1 1701257814 2,006
offline_datapoint_20 1701257816 10523901952,000
offline_datapoint_7 1701257816 6358839296,000
offline_datapoint_6 1701257814 0,000
offline_datapoint_12 1701257814 1,866
offline_datapoint_24 1701257814 0,392
offline_datapoint_13 1701257814 7709,820
offline_datapoint_18 1701257816 0,000
offline_datapoint_0 1701257814 13146,638
offline_datapoint_16 1701257814 3854,409
offline_datapoint_28 1701257814 0,491
offline_datapoint_17 1701257814 23,399
offline_datapoint_10 1701257814 99,723
offline_datapoint_29 1701257814 0,669
offline_datapoint_22 1701257814 11293,257
offline_datapoint_4 1701257814 0,005
offline_datapoint_11 1701257819 28220,000
offline_datapoint_5 1701257819 5012,000
offline_datapoint_26 1701257819 589160448,000
offline_datapoint_14 1701257819 484016128,000
offline_datapoint_3 1701257819 14333788160,000
offline_datapoint_9 1701257819 82411520,000
offline_datapoint_25 1701257819 692,000
offline_datapoint_19 1701257817 0,000
offline_datapoint_8 1701257817 2764,145
offline_datapoint_21 1701257819 82411520,000
offline_datapoint_1 1701257817 0,000
offline_datapoint_20 1701257819 10533359616,000
offline_datapoint_7 1701257819 6369075200,000
offline_datapoint_6 1701257817 0,000
offline_datapoint_12 1701257817 1,615
offline_datapoint_24 1701257817 0,846
offline_datapoint_13 1701257817 8419,713
offline_datapoint_18 1701257819 0,000
offline_datapoint_0 1701257817 14070,950
offline_datapoint_16 1701257817 1220,142
offline_datapoint_28 1701257817 0,792
offline_datapoint_17 1701257817 14,327
offline_datapoint_10 1701257817 99,683
offline_datapoint_29 1701257817 3,332
offline_datapoint_22 1701257817 41341,023
offline_datapoint_4 1701257817 0,008
offline_datapoint_11 1701257822 28220,000
offline_datapoint_5 1701257822 5013,000
offline_datapoint_26 1701257822 589152256,000
offline_datapoint_14 1701257822 484016128,000
offline_datapoint_3 1701257822 14345461760,000
offline_datapoint_9 1701257822 82415616,000
offline_datapoint_25 1701257822 683,000
offline_datapoint_19 1701257820 10,644
offline_datapoint_8 1701257820 3020,607
offline_datapoint_21 1701257822 82415616,000
offline_datapoint_1 1701257820 0,665
offline_datapoint_20 1701257822 10547818496,000
offline_datapoint_7 1701257822 6368247808,000
offline_datapoint_6 1701257820 0,065
offline_datapoint_12 1701257820 4,176
offline_datapoint_24 1701257820 0,585
offline_datapoint_13 1701257820 7583,283
offline_datapoint_18 1701257822 0,000
offline_datapoint_0 1701257820 12609,312
offline_datapoint_16 1701257820 631,330
offline_datapoint_28 1701257820 0,330
offline_datapoint_17 1701257820 10,644
offline_datapoint_10 1701257820 99,733
offline_datapoint_29 1701257820 0,000
offline_datapoint_22 1701257820 11520,000
offline_datapoint_4 1701257820 0,003
offline_datapoint_11 1701257825 28220,000
offline_datapoint_5 1701257825 5008,000
offline_datapoint_26 1701257825 589152256,000
offline_datapoint_14 1701257825 484016128,000
offline_datapoint_3 1701257825 14344290304,000
offline_datapoint_9 1701257825 82771968,000
offline_datapoint_25 1701257825 683,000
offline_datapoint_19 1701257823 8,002
offline_datapoint_8 1701257823 3565,248
offline_datapoint_21 1701257825 82771968,000
offline_datapoint_1 1701257823 0,667
offline_datapoint_20 1701257825 10546978816,000
offline_datapoint_7 1701257825 6368759808,000
offline_datapoint_6 1701257823 0,000
offline_datapoint_12 1701257823 2,308
offline_datapoint_24 1701257823 0,586
offline_datapoint_13 1701257823 7803,335
offline_datapoint_18 1701257825 0,000
offline_datapoint_0 1701257823 13322,083
offline_datapoint_16 1701257823 3946,012
offline_datapoint_28 1701257823 0,443
offline_datapoint_17 1701257823 6,335
offline_datapoint_10 1701257823 99,759
offline_datapoint_29 1701257823 2,001
offline_datapoint_22 1701257823 25438,316
offline_datapoint_4 1701257823 0,004
offline_datapoint_11 1701257828 28220,000
offline_datapoint_5 1701257828 5015,000
offline_datapoint_26 1701257828 589180928,000
offline_datapoint_14 1701257828 484016128,000
offline_datapoint_3 1701257828 14344032256,000
offline_datapoint_9 1701257828 83124224,000
offline_datapoint_25 1701257828 687,000
offline_datapoint_19 1701257826 34,110
offline_datapoint_8 1701257826 1813,157
offline_datapoint_21 1701257828 83124224,000
offline_datapoint_1 1701257826 2,341
offline_datapoint_20 1701257828 10547257344,000
offline_datapoint_7 1701257828 6369140736,000
offline_datapoint_6 1701257826 0,000
offline_datapoint_12 1701257826 0,390
offline_datapoint_24 1701257826 0,392
offline_datapoint_13 1701257826 7434,881
offline_datapoint_18 1701257828 0,000
offline_datapoint_0 1701257826 12587,431
offline_datapoint_16 1701257826 1114,580
offline_datapoint_28 1701257826 0,329
offline_datapoint_17 1701257826 5,351
offline_datapoint_10 1701257826 99,757
offline_datapoint_29 1701257826 0,669
offline_datapoint_22 1701257826 28928,000
offline_datapoint_4 1701257826 0,003
offline_datapoint_11 1701257831 28220,000
offline_datapoint_5 1701257831 5000,000
offline_datapoint_26 1701257831 589180928,000
offline_datapoint_14 1701257831 484016128,000
offline_datapoint_3 1701257831 14326140928,000
offline_datapoint_9 1701257831 82857984,000
offline_datapoint_25 1701257831 699,000
offline_datapoint_19 1701257829 15,991
offline_datapoint_8 1701257829 873,507
offline_datapoint_21 1701257831 82857984,000
offline_datapoint_1 1701257829 0,999
offline_datapoint_20 1701257831 10529837056,000
offline_datapoint_7 1701257831 6356566016,000
offline_datapoint_6 1701257829 0,000
offline_datapoint_12 1701257829 2,801
offline_datapoint_24 1701257829 0,716
offline_datapoint_13 1701257829 8284,991
offline_datapoint_18 1701257831 0,000
offline_datapoint_0 1701257829 14003,763
offline_datapoint_16 1701257829 910,486
offline_datapoint_28 1701257829 0,263
offline_datapoint_17 1701257829 9,661
offline_datapoint_10 1701257829 99,744
offline_datapoint_29 1701257829 0,666
offline_datapoint_22 1701257829 16666,483
offline_datapoint_4 1701257829 0,003
offline_datapoint_11 1701257834 28220,000
offline_datapoint_5 1701257834 4998,000
offline_datapoint_26 1701257834 589180928,000
offline_datapoint_14 1701257834 484016128,000
offline_datapoint_3 1701257834 14325145600,000
offline_datapoint_9 1701257834 83038208,000
offline_datapoint_25 1701257834 694,000
offline_datapoint_19 1701257832 7,993
offline_datapoint_8 1701257832 4255,165
offline_datapoint_21 1701257834 83038208,000
offline_datapoint_1 1701257832 0,666
offline_datapoint_20 1701257834 10529636352,000
offline_datapoint_7 1701257834 6357229568,000
offline_datapoint_6 1701257832 0,065
offline_datapoint_12 1701257832 1,657
offline_datapoint_24 1701257832 0,455
offline_datapoint_13 1701257832 7659,431
offline_datapoint_18 1701257834 0,000
offline_datapoint_0 1701257832 13108,187
offline_datapoint_16 1701257832 1720,783
offline_datapoint_28 1701257832 0,616
offline_datapoint_17 1701257832 22,646
offline_datapoint_10 1701257832 99,690
offline_datapoint_29 1701257832 1,332
offline_datapoint_22 1701257832 9035,294
offline_datapoint_4 1701257832 0,006
offline_datapoint_11 1701257837 28220,000
offline_datapoint_5 1701257837 4976,000
offline_datapoint_26 1701257837 589090816,000
offline_datapoint_14 1701257837 484016128,000
offline_datapoint_3 1701257837 14311518208,000
offline_datapoint_9 1701257837 83128320,000
offline_datapoint_25 1701257837 695,000
offline_datapoint_19 1701257835 6,989
offline_datapoint_8 1701257835 1926,555
offline_datapoint_21 1701257837 83128320,000
offline_datapoint_1 1701257835 0,666
offline_datapoint_20 1701257837 10513571840,000
offline_datapoint_7 1701257837 6355767296,000
offline_datapoint_6 1701257835 0,065
offline_datapoint_12 1701257835 1,568
offline_datapoint_24 1701257835 0,715
offline_datapoint_13 1701257835 7321,510
offline_datapoint_18 1701257837 1,000
offline_datapoint_0 1701257835 12374,017
offline_datapoint_16 1701257835 1333,513
offline_datapoint_28 1701257835 0,286
offline_datapoint_17 1701257835 5,990
offline_datapoint_10 1701257835 99,795
offline_datapoint_29 1701257835 1,331
offline_datapoint_22 1701257835 17749,333
offline_datapoint_4 1701257835 0,003
offline_datapoint_11 1701257840 28220,000
offline_datapoint_5 1701257840 4956,000
offline_datapoint_26 1701257840 589131776,000
offline_datapoint_14 1701257840 484016128,000
offline_datapoint_3 1701257840 14311788544,000
offline_datapoint_9 1701257840 84000768,000
offline_datapoint_25 1701257840 695,000
offline_datapoint_19 1701257838 18,671
offline_datapoint_8 1701257838 7625,670
offline_datapoint_21 1701257840 84000768,000
offline_datapoint_1 1701257838 2,334
offline_datapoint_20 1701257840 10515902464,000
offline_datapoint_7 1701257840 6359244800,000
offline_datapoint_6 1701257838 0,000
offline_datapoint_12 1701257838 3,425
offline_datapoint_24 1701257838 1,107
offline_datapoint_13 1701257838 9060,650
offline_datapoint_18 1701257840 0,000
offline_datapoint_0 1701257838 15475,055
offline_datapoint_16 1701257838 5698,914
offline_datapoint_28 1701257838 0,571
offline_datapoint_17 1701257838 11,002
offline_datapoint_10 1701257838 99,732
offline_datapoint_29 1701257838 3,001
offline_datapoint_22 1701257838 52999,758
offline_datapoint_4 1701257838 0,006
offline_datapoint_11 1701257843 28220,000
offline_datapoint_5 1701257843 4961,000
offline_datapoint_26 1701257843 589160448,000
offline_datapoint_14 1701257843 484065280,000
offline_datapoint_3 1701257843 14313762816,000
offline_datapoint_9 1701257843 85073920,000
offline_datapoint_25 1701257843 694,000
offline_datapoint_19 1701257841 0,334
offline_datapoint_8 1701257841 6974,510
offline_datapoint_21 1701257843 85073920,000
offline_datapoint_1 1701257841 0,334
offline_datapoint_20 1701257843 10517364736,000
offline_datapoint_7 1701257843 6343716864,000
offline_datapoint_6 1701257841 0,000
offline_datapoint_12 1701257841 1,819
offline_datapoint_24 1701257841 0,847
offline_datapoint_13 1701257841 7874,307
offline_datapoint_18 1701257843 0,000
offline_datapoint_0 1701257841 13384,855
offline_datapoint_16 1701257841 4414,910
offline_datapoint_28 1701257841 0,496
offline_datapoint_17 1701257841 6,005
offline_datapoint_10 1701257841 99,863
offline_datapoint_29 1701257841 0,000
offline_datapoint_22 1701257841 18432,000
offline_datapoint_4 1701257841 0,005
offline_datapoint_11 1701257846 28220,000
offline_datapoint_5 1701257846 4959,000
offline_datapoint_26 1701257846 589201408,000
offline_datapoint_14 1701257846 484065280,000
offline_datapoint_3 1701257846 14313349120,000
offline_datapoint_9 1701257846 85397504,000
offline_datapoint_25 1701257846 691,000
offline_datapoint_19 1701257844 0,000
offline_datapoint_8 1701257844 6292,149
offline_datapoint_21 1701257846 85397504,000
offline_datapoint_1 1701257844 0,000
offline_datapoint_20 1701257846 10516451328,000
offline_datapoint_7 1701257846 6346870784,000
offline_datapoint_6 1701257844 0,065
offline_datapoint_12 1701257844 1,234
offline_datapoint_24 1701257844 0,391
offline_datapoint_13 1701257844 7722,562
offline_datapoint_18 1701257846 0,000
offline_datapoint_0 1701257844 13208,205
offline_datapoint_16 1701257844 2498,633
offline_datapoint_28 1701257844 0,438
offline_datapoint_17 1701257844 10,015
offline_datapoint_10 1701257844 99,797
offline_datapoint_29 1701257844 2,337
offline_datapoint_22 1701257844 27852,800
offline_datapoint_4 1701257844 0,004
offline_datapoint_11 1701257849 28220,000
offline_datapoint_5 1701257849 4960,000
offline_datapoint_26 1701257849 589225984,000
offline_datapoint_14 1701257849 484065280,000
offline_datapoint_3 1701257849 14311546880,000
offline_datapoint_9 1701257849 84578304,000
offline_datapoint_25 1701257849 692,000
offline_datapoint_19 1701257847 13,297
offline_datapoint_8 1701257847 10108,114
offline_datapoint_21 1701257849 84578304,000
offline_datapoint_1 1701257847 1,330
offline_datapoint_20 1701257849 10515304448,000
offline_datapoint_7 1701257849 6347563008,000
offline_datapoint_6 1701257847 0,000
offline_datapoint_12 1701257847 1,934
offline_datapoint_24 1701257847 0,390
offline_datapoint_13 1701257847 7893,224
offline_datapoint_18 1701257849 0,000
offline_datapoint_0 1701257847 13493,773
offline_datapoint_16 1701257847 4779,813
offline_datapoint_28 1701257847 0,595
offline_datapoint_17 1701257847 26,261
offline_datapoint_10 1701257847 99,700
offline_datapoint_29 1701257847 4,321
offline_datapoint_22 1701257847 14673,013
offline_datapoint_4 1701257847 0,006
offline_datapoint_11 1701257852 28220,000
offline_datapoint_5 1701257852 4960,000
offline_datapoint_26 1701257852 589225984,000
offline_datapoint_14 1701257852 484065280,000
offline_datapoint_3 1701257852 14312423424,000
offline_datapoint_9 1701257852 84697088,000
offline_datapoint_25 1701257852 692,000
offline_datapoint_19 1701257850 0,000
offline_datapoint_8 1701257850 1353,588
offline_datapoint_21 1701257852 84697088,000
offline_datapoint_1 1701257850 0,000
offline_datapoint_20 1701257852 10516082688,000
offline_datapoint_7 1701257852 6348943360,000
offline_datapoint_6 1701257850 0,000
offline_datapoint_12 1701257850 2,879
offline_datapoint_24 1701257850 0,913
offline_datapoint_13 1701257850 7652,181
offline_datapoint_18 1701257852 0,000
offline_datapoint_0 1701257850 12857,749
offline_datapoint_16 1701257850 968,757
offline_datapoint_28 1701257850 0,368
offline_datapoint_17 1701257850 12,026
offline_datapoint_10 1701257850 99,747
offline_datapoint_29 1701257850 0,668
offline_datapoint_22 1701257850 8078,222
offline_datapoint_4 1701257850 0,004
offline_datapoint_11 1701257855 28220,000
offline_datapoint_5 1701257855 4961,000
offline_datapoint_26 1701257855 589234176,000
offline_datapoint_14 1701257855 484065280,000
offline_datapoint_3 1701257855 14312120320,000
offline_datapoint_9 1701257855 85032960,000
offline_datapoint_25 1701257855 691,000
offline_datapoint_19 1701257853 13,292
offline_datapoint_8 1701257853 9277,283
offline_datapoint_21 1701257855 85032960,000
offline_datapoint_1 1701257853 1,661
offline_datapoint_20 1701257855 10515484672,000
offline_datapoint_7 1701257855 6349053952,000
offline_datapoint_6 1701257853 0,065
offline_datapoint_12 1701257853 3,146
offline_datapoint_24 1701257853 0,909
offline_datapoint_13 1701257853 8075,048
offline_datapoint_18 1701257855 0,000
offline_datapoint_0 1701257853 13840,328
offline_datapoint_16 1701257853 2402,477
offline_datapoint_28 1701257853 0,430
offline_datapoint_17 1701257853 9,636
offline_datapoint_10 1701257853 99,810
offline_datapoint_29 1701257853 1,994
offline_datapoint_22 1701257853 18926,345
offline_datapoint_4 1701257853 0,004
offline_datapoint_11 1701257858 28220,000
offline_datapoint_5 1701257858 4966,000
offline_datapoint_26 1701257858 589078528,000
offline_datapoint_14 1701257858 484065280,000
offline_datapoint_3 1701257858 14314840064,000
offline_datapoint_9 1701257858 84373504,000
offline_datapoint_25 1701257858 692,000
offline_datapoint_19 1701257856 6,688
offline_datapoint_8 1701257856 4164,902
offline_datapoint_21 1701257858 84373504,000
offline_datapoint_1 1701257856 1,338
offline_datapoint_20 1701257858 10516283392,000
offline_datapoint_7 1701257858 6354259968,000
offline_datapoint_6 1701257856 0,000
offline_datapoint_12 1701257856 1,466
offline_datapoint_24 1701257856 0,588
offline_datapoint_13 1701257856 8114,118
offline_datapoint_18 1701257858 0,000
offline_datapoint_0 1701257856 13575,473
offline_datapoint_16 1701257856 3799,072
offline_datapoint_28 1701257856 0,699
offline_datapoint_17 1701257856 11,035
offline_datapoint_10 1701257856 99,660
offline_datapoint_29 1701257856 3,678
offline_datapoint_22 1701257856 19735,273
offline_datapoint_4 1701257856 0,007
offline_datapoint_11 1701257861 28220,000
offline_datapoint_5 1701257861 4971,000
offline_datapoint_26 1701257861 589209600,000
offline_datapoint_14 1701257861 484065280,000
offline_datapoint_3 1701257861 14316355584,000
offline_datapoint_9 1701257861 84484096,000
offline_datapoint_25 1701257861 690,000
offline_datapoint_19 1701257859 0,000
offline_datapoint_8 1701257859 5539,840
offline_datapoint_21 1701257861 84484096,000
offline_datapoint_1 1701257859 0,000
offline_datapoint_20 1701257861 10520244224,000
offline_datapoint_7 1701257861 6358118400,000
offline_datapoint_6 1701257859 0,065
offline_datapoint_12 1701257859 1,683
offline_datapoint_24 1701257859 0,783
offline_datapoint_13 1701257859 8623,503
offline_datapoint_18 1701257861 0,000
offline_datapoint_0 1701257859 14695,653
offline_datapoint_16 1701257859 1531,813
offline_datapoint_28 1701257859 0,382
offline_datapoint_17 1701257859 15,028
offline_datapoint_10 1701257859 99,770
offline_datapoint_29 1701257859 3,339
offline_datapoint_22 1701257859 29491,200
offline_datapoint_4 1701257859 0,004
offline_datapoint_11 1701257864 28220,000
offline_datapoint_5 1701257864 4966,000
offline_datapoint_26 1701257864 589238272,000
offline_datapoint_14 1701257864 484065280,000
offline_datapoint_3 1701257864 14315417600,000
offline_datapoint_9 1701257864 85057536,000
offline_datapoint_25 1701257864 698,000
offline_datapoint_19 1701257862 16,613
offline_datapoint_8 1701257862 3540,150
offline_datapoint_21 1701257864 85057536,000
offline_datapoint_1 1701257862 1,994
offline_datapoint_20 1701257864 10519175168,000
offline_datapoint_7 1701257864 6357327872,000
offline_datapoint_6 1701257862 0,000
offline_datapoint_12 1701257862 1,570
offline_datapoint_24 1701257862 0,519
offline_datapoint_13 1701257862 7268,354
offline_datapoint_18 1701257864 0,000
offline_datapoint_0 1701257862 12343,178
offline_datapoint_16 1701257862 3148,092
offline_datapoint_28 1701257862 0,337
offline_datapoint_17 1701257862 23,258
offline_datapoint_10 1701257862 99,773
offline_datapoint_29 1701257862 1,329
offline_datapoint_22 1701257862 10357,029
offline_datapoint_4 1701257862 0,003
offline_datapoint_11 1701257867 28220,000
offline_datapoint_5 1701257867 4974,000
offline_datapoint_26 1701257867 589262848,000
offline_datapoint_14 1701257867 484065280,000
offline_datapoint_3 1701257867 14316584960,000
offline_datapoint_9 1701257867 84840448,000
offline_datapoint_25 1701257867 689,000
offline_datapoint_19 1701257865 0,000
offline_datapoint_8 1701257865 4511,759
offline_datapoint_21 1701257867 84840448,000
offline_datapoint_1 1701257865 0,000
offline_datapoint_20 1701257867 10519375872,000
offline_datapoint_7 1701257867 6358261760,000
offline_datapoint_6 1701257865 0,130
offline_datapoint_12 1701257865 2,386
offline_datapoint_24 1701257865 0,520
offline_datapoint_13 1701257865 7643,890
offline_datapoint_18 1701257867 0,000
offline_datapoint_0 1701257865 13080,839
offline_datapoint_16 1701257865 1072,009
offline_datapoint_28 1701257865 0,533
offline_datapoint_17 1701257865 9,988
offline_datapoint_10 1701257865 99,775
offline_datapoint_29 1701257865 0,000
offline_datapoint_22 1701257865 9557,333
offline_datapoint_4 1701257865 0,005
offline_datapoint_11 1701257870 28220,000
offline_datapoint_5 1701257870 4966,000
offline_datapoint_26 1701257870 589283328,000
offline_datapoint_14 1701257870 484065280,000
offline_datapoint_3 1701257870 14317441024,000
offline_datapoint_9 1701257870 84750336,000
offline_datapoint_25 1701257870 690,000
offline_datapoint_19 1701257868 0,668
